NA_ANIMAL,NA_ID,Loc,Sohlenbrei,NAT1,REST1,STAU1,Breaks_Dis
Alena,130318,0,7,1,0,0,514.6369
Alena,130318,0,6,1,0,0,733.0378
Alena,130318,0,8,1,0,0,76.221
Alena,130319,0,8,1,0,0,254.3285
Alena,130319,0,7,1,0,0,28.4148
Alena,130319,0,8,1,0,0,363.5296
Alena,130319,0,7,1,0,0,50.6819
Alena,130319,0,8,1,0,0,605.1122
Alena,130319,0,8,1,0,0,641.5953
Alena,130319,0,7,1,0,0,719.5559
Alena,130319,0,7,1,0,0,751.5397
Alena,130319,0,7,1,0,0,925.6295
Alena,130320,0,8,1,0,0,123.7674
Alena,130320,0,7,1,0,0,222.4077
Alena,130320,0,8,1,0,0,28.2797
Alena,130320,0,8,1,0,0,28.5805
Alena,130320,0,8,1,0,0,36.4516
Alena,130320,0,7,1,0,0,394.5767
Alena,130320,0,7,1,0,0,507.4738
Alena,130320,0,7,1,0,0,590.9897
Alena,130320,0,8,1,0,0,78.9593
Alena,130321,0,7,1,0,0,126.4175
Alena,130321,0,7,1,0,0,167.3317
Alena,130321,0,8,1,0,0,195.3791
Alena,130321,0,7,1,0,0,200.3439
Alena,130321,0,6,1,0,0,309.9973
Alena,130321,0,7,1,0,0,37.1575
Alena,130321,0,7,1,0,0,65.3681
Alena,130321,0,7,1,0,0,736.6063
Alena,130321,0,5,1,0,0,935.8371
Alena,130326,0,5,1,0,0,148.7017
Alena,130326,0,6,1,0,0,233.5955
Alena,130326,0,6,1,0,0,248.888
Alena,130326,0,6,1,0,0,338.1612
Alena,130326,0,6,1,0,0,34.9456
Alena,130326,0,7,1,0,0,484.7718
Alena,130326,0,6,1,0,0,670.914
Alena,130326,0,5,1,0,0,87.428
Alena,130326,0,7,1,0,0,911.982
Alena,130342,0,7,1,0,0,113.6
Alena,130342,0,7,1,0,0,188.2952
Alena,130342,0,7,1,0,0,189.9144
Alena,130342,0,12,1,0,0,388.7703
Alena,130342,0,7,1,0,0,4.97
Alena,130342,0,12,1,0,0,458.4069
Alena,130342,0,12,1,0,0,479.5321
Alena,130342,0,6,1,0,0,752.5238
Alena,130342,0,7,1,0,0,93.169
Alena,130361,0,8,1,0,0,1.1634
Alena,130361,0,7,1,0,0,189.78
Alena,130361,0,7,1,0,0,192.8237
Alena,130361,0,7,1,0,0,217.2736
Alena,130361,0,7,1,0,0,328.9441
Alena,130361,0,3,1,0,0,4192.3773
Alena,130361,0,7,1,0,0,514.6369
Alena,130361,0,7,1,0,0,587.7764
Alena,130361,0,8,1,0,0,70.5818
Alena,130362,0,8,1,0,0,11.2074
Alena,130362,0,5,1,0,0,1449.3276
Alena,130362,0,8,1,0,0,24.1473
Alena,130362,0,8,1,0,0,33.563
Alena,130362,0,6,1,0,0,566.4218
Alena,130362,0,8,1,0,0,61.8231
Alena,130362,0,8,1,0,0,88.9202
Alena,130362,0,6,1,0,0,900.3488
Alena,130362,0,7,1,0,0,903.079
Alena,130363,0,4,1,0,0,1147.6161
Alena,130363,0,8,1,0,0,1243.8769
Alena,130363,0,5,1,0,0,125.935
Alena,130363,0,6,1,0,0,142.8738
Alena,130363,0,6,1,0,0,412.8082
Alena,130363,0,5,1,0,0,763.3652
Alena,130363,0,6,1,0,0,77.7007
Alena,130363,0,5,1,0,0,935.8371
Alena,130363,0,5,1,0,0,958.988
Alena,130364,0,4,1,0,0,1.6847
Alena,130364,0,5,1,0,0,1107.544
Alena,130364,0,6,1,0,0,160.4069
Alena,130364,0,5,1,0,0,240.1655
Alena,130364,0,6,1,0,0,265.5938
Alena,130364,0,5,1,0,0,339.2195
Alena,130364,0,5,1,0,0,360.5148
Alena,130364,0,6,1,0,0,361.9038
Alena,130364,0,4,1,0,0,40.8587
Alena,130365,0,3,1,0,0,200.3439
Alena,130365,0,6,1,0,0,2205.9534
Alena,130365,0,3,1,0,0,243.2554
Alena,130365,0,4,1,0,0,29.0143
Alena,130365,0,5,1,0,0,342.5127
Alena,130365,0,5,1,0,0,624.6102
Alena,130365,0,4,1,0,0,66.1789
Alena,130365,0,4,1,0,0,75.695
Alena,130365,0,4,0,1,0,858.0218
Alena,130366,0,6,1,0,0,113.6
Alena,130366,0,6,1,0,0,146.2129
Alena,130366,0,6,1,0,0,280.4424
Alena,130366,0,6,1,0,0,284.6638
Alena,130366,0,6,1,0,0,300.1829
Alena,130366,0,6,1,0,0,341.6941
Alena,130366,0,6,1,0,0,418.6323
Alena,130366,0,6,1,0,0,434.746
Alena,130366,0,6,1,0,0,66.5873
Alena,130367,0,6,1,0,0,145.3994
Alena,130367,0,7,1,0,0,186.5357
Alena,130367,0,6,0,0,1,25.3075
Alena,130367,0,7,1,0,0,273.7712
Alena,130367,0,7,1,0,0,274.8108
Alena,130367,0,7,1,0,0,284.4833
Alena,130367,0,7,1,0,0,351.1887
Alena,130367,0,7,1,0,0,512.2495
Alena,130367,0,6,1,0,0,872.4776
Alena,130368,0,5,0,1,0,1077.4356
Alena,130368,0,5,0,1,0,1099.6838
Alena,130368,0,7,1,0,0,221.91
Alena,130368,0,7,1,0,0,242.9615
Alena,130368,0,7,1,0,0,42.0893
Alena,130368,0,7,1,0,0,489.0301
Alena,130368,0,7,1,0,0,544.2198
Alena,130368,0,5,0,1,0,701.676
Alena,130368,0,7,1,0,0,87.4754
Alena,130369,0,7,1,0,0,23.309
Alena,130369,0,7,1,0,0,230.3824
Alena,130369,0,7,1,0,0,317.4627
Alena,130369,0,7,1,0,0,420.1562
Alena,130369,0,6,0,0,1,539.654
Alena,130369,0,6,1,0,0,592.9196
Alena,130369,0,7,1,0,0,731.7326
Alena,130369,0,7,1,0,0,74.6933
Alena,130369,0,7,1,0,0,99.8824
Alena,130387,0,7,1,0,0,108.53
Alena,130387,0,7,1,0,0,173.3115
Alena,130387,0,7,1,0,0,251.374
Alena,130387,0,7,1,0,0,263.4898
Alena,130387,0,7,1,0,0,434.8327
Alena,130387,0,7,1,0,0,529.7685
Alena,130387,0,7,1,0,0,59.3445
Alena,130387,0,7,1,0,0,68.1419
Alena,130387,0,7,1,0,0,718.52
Alena,130388,0,7,1,0,0,104.287
Alena,130388,0,7,1,0,0,124.7903
Alena,130388,0,7,1,0,0,125.2157
Alena,130388,0,7,1,0,0,167.2252
Alena,130388,0,7,1,0,0,272.8294
Alena,130388,0,7,1,0,0,30.3625
Alena,130388,0,7,1,0,0,305.9453
Alena,130388,0,7,1,0,0,329.8753
Alena,130388,0,7,1,0,0,715.8061
Alena,130389,0,7,0,0,1,101.0084
Alena,130389,0,7,0,0,1,113.017
Alena,130389,0,6,1,0,0,1171.9306
Alena,130389,0,7,0,0,1,128.0869
Alena,130389,0,7,1,0,0,15.1039
Alena,130389,0,7,1,0,0,168.2842
Alena,130389,0,7,1,0,0,313.0735
Alena,130389,0,7,1,0,0,509.4304
Alena,130389,0,7,0,1,0,69.039
Alena,130390,0,6,1,0,0,1033.907
Alena,130390,0,6,1,0,0,2.794
Alena,130390,0,7,1,0,0,286.3251
Alena,130390,0,6,1,0,0,48.7118
Alena,130390,0,6,1,0,0,496.8542
Alena,130390,0,7,1,0,0,83.7959
Alena,130390,0,6,1,0,0,83.8702
Alena,130390,0,6,1,0,0,97.4201
Alena,130390,0,7,1,0,0,97.5385
Alena,130391,0,7,1,0,0,0.58
Alena,130391,0,7,1,0,0,1225.0231
Alena,130391,0,7,1,0,0,13.6754
Alena,130391,0,7,1,0,0,173.5263
Alena,130391,0,6,1,0,0,186.2659
Alena,130391,0,6,1,0,0,241.3385
Alena,130391,0,6,1,0,0,361.2017
Alena,130391,0,6,1,0,0,420.4408
Alena,130391,0,6,1,0,0,486.1485
Alena,130392,0,6,1,0,0,150.8672
Alena,130392,0,5,0,1,0,2175.6904
Alena,130392,0,6,1,0,0,244.6469
Alena,130392,0,6,1,0,0,258.2901
Alena,130392,0,7,1,0,0,326.3483
Alena,130392,0,6,1,0,0,50.1793
Alena,130392,0,6,1,0,0,511.804
Alena,130392,0,6,1,0,0,537.0033
Alena,130392,0,7,1,0,0,702.0296
Alena,130393,0,7,1,0,0,1080.705
Alena,130393,0,6,1,0,0,163.3678
Alena,130393,0,6,1,0,0,22.0058
Alena,130393,0,6,1,0,0,314.8971
Alena,130393,0,6,1,0,0,329.5035
Alena,130393,0,6,1,0,0,374.5033
Alena,130393,0,7,1,0,0,434.919
Alena,130393,0,7,1,0,0,476.0821
Alena,130393,0,7,1,0,0,544.1512
Alena,130394,0,7,1,0,0,109.8391
Alena,130394,0,6,1,0,0,15.6014
Alena,130394,0,7,1,0,0,258.2901
Alena,130394,0,7,1,0,0,272.3069
Alena,130394,0,6,1,0,0,356.331
Alena,130394,0,6,1,0,0,47.6333
Alena,130394,0,6,1,0,0,59.1941
Alena,130394,0,6,1,0,0,632.6222
Alena,130394,0,6,1,0,0,83.4749
Alena,130395,0,7,1,0,0,16.5629
Alena,130395,0,8,1,0,0,274.1986
Alena,130395,0,6,1,0,0,295.6609
Alena,130395,0,6,1,0,0,362.4814
Alena,130395,0,7,1,0,0,45.0267
Alena,130395,0,6,1,0,0,493.7385
Alena,130395,0,6,1,0,0,566.5908
Alena,130395,0,7,1,0,0,70.3515
Alena,130395,0,6,1,0,0,717.2414
Alena,130412,0,5,1,0,0,116.7868
Alena,130412,0,5,1,0,0,1368.3438
Alena,130412,0,4,1,0,0,31.4689
Alena,130412,0,4,0,1,0,487.4428
Alena,130412,0,4,0,1,0,489.6267
Alena,130412,0,4,1,0,0,585.5534
Alena,130412,0,4,1,0,0,687.4088
Alena,130412,0,5,1,0,0,848.4363
Alena,130412,0,5,1,0,0,903.079
Alena,130413,0,4,0,1,0,120.0593
Alena,130413,0,4,1,0,0,155.299
Alena,130413,0,4,0,1,0,174.6187
Alena,130413,0,4,1,0,0,192.3644
Alena,130413,0,4,1,0,0,285.9716
Alena,130413,0,5,1,0,0,315.3724
Alena,130413,0,5,1,0,0,400.9203
Alena,130413,0,4,1,0,0,552.0885
Alena,130413,0,6,1,0,0,791.7814
Alena,130414,0,4,1,0,0,1283.6547
Alena,130414,0,4,1,0,0,132.6498
Alena,130414,0,4,1,0,0,299.7836
Alena,130414,0,5,1,0,0,377.2867
Alena,130414,0,6,1,0,0,412.5851
Alena,130414,0,6,1,0,0,447.4558
Alena,130414,0,4,0,1,0,536.6186
Alena,130414,0,5,1,0,0,718.6927
Alena,130414,0,5,1,0,0,749.5709
Alena,130415,0,5,1,0,0,110.4783
Alena,130415,0,5,1,0,0,140.9565
Alena,130415,0,5,1,0,0,212.5222
Alena,130415,0,4,1,0,0,28.5805
Alena,130415,0,6,1,0,0,301.0346
Alena,130415,0,6,1,0,0,320.5901
Alena,130415,0,4,1,0,0,445.7108
Alena,130415,0,6,1,0,0,536.2672
Alena,130415,0,5,1,0,0,90.6027
Alena,130418,0,7,1,0,0,111.0751
Alena,130418,0,8,1,0,0,204.4111
Alena,130418,0,8,1,0,0,277.5016
Alena,130418,0,8,1,0,0,356.1594
Alena,130418,0,8,1,0,0,448.5249
Alena,130418,0,8,1,0,0,557.613
Alena,130418,0,7,1,0,0,624.2544
Alena,130418,0,7,1,0,0,82.3374
Alena,130418,0,7,1,0,0,85.764
Alena,130419,0,8,1,0,0,0.5803
Alena,130419,0,7,1,0,0,167.2845
Alena,130419,0,8,1,0,0,199.5309
Alena,130419,0,8,1,0,0,29.2197
Alena,130419,0,6,1,0,0,304.6459
Alena,130419,0,8,1,0,0,376.2586
Alena,130419,0,8,1,0,0,516.4201
Alena,130419,0,5,1,0,0,758.2542
Alena,130419,0,6,1,0,0,963.6454
Alena,130420,0,7,1,0,0,0.5945
Alena,130420,0,7,1,0,0,1082.6773
Alena,130420,0,8,1,0,0,124.0268
Alena,130420,0,8,1,0,0,236.0532
Alena,130420,0,8,1,0,0,236.1597
Alena,130420,0,7,1,0,0,395.8332
Alena,130420,0,8,1,0,0,420.1875
Alena,130420,0,8,1,0,0,507.8089
Alena,130420,0,8,1,0,0,84.6326
Alena,130421,0,7,1,0,0,1020.888
Alena,130421,0,8,1,0,0,103.199
Alena,130421,0,8,1,0,0,131.9871
Alena,130421,0,8,1,0,0,212.1924
Alena,130421,0,8,1,0,0,220.9656
Alena,130421,0,8,1,0,0,32.4582
Alena,130421,0,7,1,0,0,394.3463
Alena,130421,0,7,1,0,0,791.6763
Alena,130421,0,8,1,0,0,872.4776
Alena,130422,0,7,1,0,0,10.9561
Alena,130422,0,7,1,0,0,173.1341
Alena,130422,0,8,1,0,0,294.3593
Alena,130422,0,8,1,0,0,314.8535
Alena,130422,0,7,1,0,0,348.5638
Alena,130422,0,7,1,0,0,360.5539
Alena,130422,0,7,1,0,0,367.1573
Alena,130422,0,8,1,0,0,428.9365
Alena,130422,0,8,1,0,0,444.9035
Alena,130423,0,8,1,0,0,199.2904
Alena,130423,0,7,1,0,0,2.9933
Alena,130423,0,8,1,0,0,204.4532
Alena,130423,0,8,1,0,0,279.1823
Alena,130423,0,8,1,0,0,283.1385
Alena,130423,0,7,1,0,0,38.0013
Alena,130423,0,7,1,0,0,507.4738
Alena,130423,0,7,1,0,0,693.2047
Alena,130423,0,7,1,0,0,879.4617
Alena,130425,0,7,1,0,0,138.1771
Alena,130425,0,7,1,0,0,150.2174
Alena,130425,0,7,1,0,0,162.0677
Alena,130425,0,7,1,0,0,173.4889
Alena,130425,0,7,1,0,0,186.116
Alena,130425,0,7,1,0,0,216.9292
Alena,130425,0,7,1,0,0,44.8839
Alena,130425,0,7,1,0,0,52.4222
Alena,130425,0,7,1,0,0,88.5639
Alena,130432,0,5,1,0,0,160.5378
Alena,130432,0,5,1,0,0,186.6218
Alena,130432,0,6,1,0,0,2.3876
Alena,130432,0,6,1,0,0,202.8549
Alena,130432,0,5,1,0,0,207.646
Alena,130432,0,6,1,0,0,44.1238
Alena,130432,0,7,1,0,0,463.6149
Alena,130432,0,6,1,0,0,83.4749
Alena,130432,0,6,1,0,0,87.434
Alena,130433,0,6,1,0,0,150.195
Alena,130433,0,7,1,0,0,156.7677
Alena,130433,0,12,1,0,0,1681.5801
Alena,130433,0,7,1,0,0,292.9592
Alena,130433,0,6,1,0,0,3.052
Alena,130433,0,5,1,0,0,351.4849
Alena,130433,0,6,1,0,0,498.8023
Alena,130433,0,6,1,0,0,538.8077
Alena,130433,0,6,1,0,0,87.4754
Alena,130434,0,6,1,0,0,100.9384
Alena,130434,0,6,1,0,0,119.9477
Alena,130434,0,7,1,0,0,206.0871
Alena,130434,0,7,1,0,0,230.6016
Alena,130434,0,7,1,0,0,247.0038
Alena,130434,0,6,1,0,0,4.3753
Alena,130434,0,6,1,0,0,57.4161
Alena,130434,0,6,1,0,0,723.1176
Alena,130434,0,6,1,0,0,85.2673
Alena,130435,0,12,1,0,0,1076.204
Alena,130435,0,6,1,0,0,1417.2773
Alena,130435,0,6,1,0,0,151.8429
Alena,130435,0,6,1,0,0,153.6469
Alena,130435,0,7,1,0,0,250.3215
Alena,130435,0,7,1,0,0,254.0484
Alena,130435,0,6,1,0,0,58.0206
Alena,130435,0,8,1,0,0,656.2423
Alena,130435,0,7,1,0,0,990.7452
Alena,130436,0,6,1,0,0,123.9981
Alena,130436,0,7,1,0,0,236.1597
Alena,130436,0,6,1,0,0,252.902
Alena,130436,0,7,1,0,0,387.4024
Alena,130436,0,7,1,0,0,424.4934
Alena,130436,0,7,1,0,0,467.9918
Alena,130436,0,7,1,0,0,510.5517
Alena,130436,0,6,1,0,0,88.5639
Alena,130436,0,12,1,0,0,922.6237
Alena,130437,0,7,1,0,0,180.8025
Alena,130437,0,6,1,0,0,196.8248
Alena,130437,0,7,1,0,0,204.0845
Alena,130437,0,6,1,0,0,237.7775
Alena,130437,0,6,1,0,0,323.1548
Alena,130437,0,6,1,0,0,417.4144
Alena,130437,0,7,1,0,0,42.0893
Alena,130437,0,6,1,0,0,460.2963
Alena,130437,0,7,1,0,0,75.6395
Alena,130438,0,7,1,0,0,1097.3312
Alena,130438,0,6,1,0,0,231.6478
Alena,130438,0,6,1,0,0,439.9659
Alena,130438,0,6,1,0,0,523.1126
Alena,130438,0,6,1,0,0,70.2612
Alena,130438,0,6,1,0,0,831.0118
Alena,130438,0,6,1,0,0,832.1614
Alena,130438,0,7,1,0,0,90.6027
Alena,130438,0,7,1,0,0,93.1832
Alena,130439,0,6,1,0,0,147.484
Alena,130439,0,6,1,0,0,223.3639
Alena,130439,0,6,1,0,0,257.5125
Alena,130439,0,6,1,0,0,320.5617
Alena,130439,0,6,1,0,0,348.6838
Alena,130439,0,6,1,0,0,357.5998
Alena,130439,0,6,1,0,0,382.945
Alena,130439,0,6,1,0,0,495.6658
Alena,130439,0,7,1,0,0,88.9988
Alena,130445,0,12,1,0,0,126.5453
Alena,130445,0,12,1,0,0,132.7882
Alena,130445,0,12,1,0,0,150.8276
Alena,130445,0,12,1,0,0,157.0077
Alena,130445,0,12,1,0,0,203.904
Alena,130445,0,12,1,0,0,251.4801
Alena,130445,0,7,1,0,0,513.3278
Alena,130445,0,7,1,0,0,516.2009
Alena,130445,0,12,1,0,0,65.9098
Alena,130446,0,7,1,0,0,110.4783
Alena,130446,0,7,1,0,0,111.4587
Alena,130446,0,8,1,0,0,149.7188
Alena,130446,0,12,1,0,0,241.0989
Alena,130446,0,12,1,0,0,358.7873
Alena,130446,0,12,1,0,0,407.1363
Alena,130446,0,6,1,0,0,453.1573
Alena,130446,0,6,1,0,0,453.5915
Alena,130446,0,7,1,0,0,551.1725
Alena,130447,0,7,1,0,0,128.0869
Alena,130447,0,12,1,0,0,270.5264
Alena,130447,0,12,1,0,0,287.8325
Alena,130447,0,12,1,0,0,425.5401
Alena,130447,0,12,1,0,0,467.2069
Alena,130447,0,6,1,0,0,644.0773
Alena,130447,0,7,1,0,0,73.8654
Alena,130447,0,6,1,0,0,813.2991
Alena,130447,0,7,1,0,0,88.5639
Alena,130448,0,6,1,0,0,145.8243
Alena,130448,0,6,1,0,0,152.4123
Alena,130448,0,6,1,0,0,154.3863
Alena,130448,0,7,1,0,0,280.2292
Alena,130448,0,7,1,0,0,413.9427
Alena,130448,0,7,1,0,0,434.919
Alena,130448,0,7,1,0,0,516.3819
Alena,130448,0,7,1,0,0,517.4329
Alena,130448,0,6,1,0,0,628.5752
Alena,130449,0,6,1,0,0,0.5523
Alena,130449,0,6,1,0,0,102.6642
Alena,130449,0,6,1,0,0,110.7636
Alena,130449,0,6,1,0,0,24.1473
Alena,130449,0,7,1,0,0,265.2832
Alena,130449,0,6,1,0,0,33.3357
Alena,130449,0,7,1,0,0,375.0243
Alena,130449,0,6,1,0,0,571.4999
Alena,130449,0,6,1,0,0,687.4088
Alena,130493,0,6,1,0,0,1432.4104
Alena,130493,0,7,1,0,0,248.2704
Alena,130493,0,6,1,0,0,26.3443
Alena,130493,0,7,1,0,0,261.3874
Alena,130493,0,6,1,0,0,33.7631
Alena,130493,0,6,1,0,0,39.8745
Alena,130493,0,7,1,0,0,467.2069
Alena,130493,0,7,1,0,0,482.2202
Alena,130493,0,6,1,0,0,98.2963
Alena,130494,0,7,1,0,0,203.904
Alena,130494,0,6,1,0,0,21.8881
Alena,130494,0,6,1,0,0,211.0896
Alena,130494,0,7,1,0,0,363.4763
Alena,130494,0,6,1,0,0,590.9987
Alena,130494,0,6,1,0,0,644.4981
Alena,130494,0,6,1,0,0,68.6274
Alena,130494,0,5,1,0,0,813.2991
Alena,130494,0,7,1,0,0,990.9685
Alena,130495,0,7,1,0,0,100.9384
Alena,130495,0,8,1,0,0,1035.0251
Alena,130495,0,7,1,0,0,133.1285
Alena,130495,0,6,1,0,0,261.5791
Alena,130495,0,6,1,0,0,268.507
Alena,130495,0,7,1,0,0,48.1389
Alena,130495,0,7,1,0,0,52.4277
Alena,130495,0,6,1,0,0,521.004
Alena,130495,0,6,1,0,0,672.9671
Alena,130511,0,8,1,0,0,1381.4756
Alena,130511,0,6,1,0,0,213.4836
Alena,130511,0,6,1,0,0,224.4001
Alena,130511,0,6,1,0,0,238.7108
Alena,130511,0,6,1,0,0,365.2309
Alena,130511,0,6,1,0,0,499.1616
Alena,130511,0,8,1,0,0,538.8318
Alena,130511,0,7,1,0,0,66.5873
Alena,130511,0,7,1,0,0,767.7201
Alena,130512,0,7,1,0,0,129.4608
Alena,130512,0,8,1,0,0,206.9243
Alena,130512,0,8,1,0,0,251.983
Alena,130512,0,8,1,0,0,470.5849
Alena,130512,0,7,1,0,0,546.4498
Alena,130512,0,7,1,0,0,65.0962
Alena,130512,0,7,1,0,0,68.7824
Alena,130512,0,7,1,0,0,815.5089
Alena,130512,0,7,1,0,0,95.1793
Alena,130513,0,8,1,0,0,191.9512
Alena,130513,0,8,1,0,0,208.2738
Alena,130513,0,8,1,0,0,221.7569
Alena,130513,0,7,1,0,0,519.1593
Alena,130513,0,7,1,0,0,538.8077
Alena,130513,0,8,1,0,0,552.0885
Alena,130513,0,8,1,0,0,605.4662
Alena,130513,0,8,1,0,0,79.1519
Alena,130513,0,8,1,0,0,800.0854
Alena,130514,0,5,1,0,0,1609.2215
Alena,130514,0,6,1,0,0,185.7956
Alena,130514,0,8,1,0,0,214.0681
Alena,130514,0,7,1,0,0,30.0502
Alena,130514,0,6,1,0,0,365.6914
Alena,130514,0,8,1,0,0,726.6433
Alena,130514,0,8,1,0,0,78.9451
Alena,130514,0,8,1,0,0,873.5147
Alena,130514,0,8,1,0,0,97.6249
Alena,130515,0,5,1,0,0,134.2672
Alena,130515,0,4,0,1,0,145.3745
Alena,130515,0,5,1,0,0,20.8944
Alena,130515,0,5,1,0,0,307.0122
Alena,130515,0,5,1,0,0,345.6495
Alena,130515,0,4,1,0,0,486.1485
Alena,130515,0,4,1,0,0,72.2984
Alena,130515,0,4,1,0,0,740.876
Alena,130515,0,5,1,0,0,87.6514
Alena,130517,0,6,1,0,0,126.4175
Alena,130517,0,6,1,0,0,22.5951
Alena,130517,0,6,1,0,0,272.3097
Alena,130517,0,6,1,0,0,3.812
Alena,130517,0,6,1,0,0,328.7802
Alena,130517,0,7,1,0,0,376.4578
Alena,130517,0,6,1,0,0,420.0319
Alena,130517,0,6,1,0,0,507.0142
Alena,130517,0,4,1,0,0,899.5726
Alena,130518,0,6,1,0,0,145.3745
Alena,130518,0,6,1,0,0,20.7196
Alena,130518,0,7,1,0,0,287.3864
Alena,130518,0,6,1,0,0,294.1756
Alena,130518,0,6,1,0,0,338.5837
Alena,130518,0,7,1,0,0,401.2797
Alena,130518,0,6,1,0,0,49.177
Alena,130518,0,6,1,0,0,695.8879
Alena,130518,0,7,0,0,1,772.0546
Alena,130520,0,7,1,0,0,147.0558
Alena,130520,0,7,1,0,0,211.7615
Alena,130520,0,7,1,0,0,297.0202
Alena,130520,0,7,1,0,0,385.0957
Alena,130520,0,7,1,0,0,400.1623
Alena,130520,0,7,1,0,0,472.3217
Alena,130520,0,7,1,0,0,538.6733
Alena,130520,0,7,1,0,0,596.3098
Alena,130520,0,7,1,0,0,812.0278
Alena,130527,0,7,1,0,0,114.4624
Alena,130527,0,7,1,0,0,482.2202
Alena,130527,0,7,1,0,0,512.4412
Alena,130527,0,7,1,0,0,745.8203
Alena,130527,0,6,1,0,0,772.6372
Alena,130527,0,7,0,1,0,79.8935
Alena,130527,0,7,0,1,0,80.8323
Alena,130527,0,7,1,0,0,845.0219
Alena,130527,0,6,1,0,0,87.0919
Alena,130528,0,6,1,0,0,0.9967
Alena,130528,0,6,1,0,0,26.4499
Alena,130528,0,7,1,0,0,275.5823
Alena,130528,0,7,1,0,0,305.3556
Alena,130528,0,7,1,0,0,516.414
Alena,130528,0,6,1,0,0,58.8429
Alena,130528,0,7,0,0,1,68.6274
Alena,130528,0,6,1,0,0,855.7938
Alena,130528,0,6,1,0,0,902.0768
Alena,130548,0,7,1,0,0,188.5969
Alena,130548,0,7,1,0,0,190.349
Alena,130548,0,7,1,0,0,210.3558
Alena,130548,0,7,1,0,0,222.4772
Alena,130548,0,7,1,0,0,23.1915
Alena,130548,0,7,1,0,0,373.8019
Alena,130548,0,6,1,0,0,424.4898
Alena,130548,0,7,1,0,0,695.5521
Alena,130548,0,7,1,0,0,74.202
Alena,130549,0,7,1,0,0,118.3968
Alena,130549,0,5,0,1,0,1310.3311
Alena,130549,0,7,1,0,0,152.8364
Alena,130549,0,7,1,0,0,236.0532
Alena,130549,0,7,1,0,0,243.258
Alena,130549,0,7,1,0,0,248.2704
Alena,130549,0,7,1,0,0,377.7857
Alena,130549,0,7,1,0,0,43.6056
Alena,130549,0,6,1,0,0,716.4762
Alena,130562,0,7,0,1,0,115.7707
Alena,130562,0,7,1,0,0,237.7775
Alena,130562,0,6,1,0,0,271.1493
Alena,130562,0,7,1,0,0,390.9676
Alena,130562,0,7,1,0,0,501.7464
Alena,130562,0,7,1,0,0,512.6745
Alena,130562,0,7,1,0,0,519.2984
Alena,130562,0,7,1,0,0,705.3482
Alena,130562,0,7,1,0,0,99.8824
Alena,130564,0,7,1,0,0,128.418
Alena,130564,0,6,1,0,0,1814.8459
Alena,130564,0,7,1,0,0,182.6351
Alena,130564,0,7,1,0,0,233.3989
Alena,130564,0,7,1,0,0,292.8381
Alena,130564,0,7,1,0,0,348.1965
Alena,130564,0,7,1,0,0,380.7468
Alena,130564,0,7,1,0,0,452.1087
Alena,130564,0,7,0,1,0,761.3326
Alena,130565,0,7,1,0,0,163.0741
Alena,130565,0,7,1,0,0,170.4893
Alena,130565,0,7,1,0,0,172.0348
Alena,130565,0,7,1,0,0,211.6594
Alena,130565,0,7,1,0,0,276.5498
Alena,130565,0,7,1,0,0,340.8074
Alena,130565,0,7,1,0,0,358.7873
Alena,130565,0,7,1,0,0,383.7157
Alena,130565,0,6,1,0,0,658.0807
Alena,130566,0,7,1,0,0,229.692
Alena,130566,0,7,1,0,0,23.0984
Alena,130566,0,7,1,0,0,236.1597
Alena,130566,0,7,1,0,0,307.1752
Alena,130566,0,7,0,1,0,328.2455
Alena,130566,0,7,1,0,0,467.4852
Alena,130566,0,7,1,0,0,584.3028
Alena,130566,0,7,1,0,0,614.4248
Alena,130566,0,7,1,0,0,71.8618
Alena,130567,0,7,0,0,1,11.2074
Alena,130567,0,7,1,0,0,157.701
Alena,130567,0,6,1,0,0,163.7383
Alena,130567,0,7,1,0,0,260.8537
Alena,130567,0,7,1,0,0,268.1557
Alena,130567,0,7,1,0,0,295.7552
Alena,130567,0,7,1,0,0,367.3242
Alena,130567,0,7,1,0,0,384.2707
Alena,130567,0,7,1,0,0,759.133
Alena,130568,0,7,1,0,0,118.3342
Alena,130568,0,7,1,0,0,175.0631
Alena,130568,0,6,1,0,0,248.4318
Alena,130568,0,6,1,0,0,250.9046
Alena,130568,0,6,1,0,0,427.5401
Alena,130568,0,7,1,0,0,444.952
Alena,130568,0,6,1,0,0,448.1457
Alena,130568,0,6,1,0,0,458.4069
Alena,130568,0,7,1,0,0,537.5929
Alena,130569,0,7,1,0,0,135.3066
Alena,130569,0,6,1,0,0,198.4591
Alena,130569,0,7,1,0,0,248.4318
Alena,130569,0,6,1,0,0,443.3977
Alena,130569,0,6,1,0,0,47.5179
Alena,130569,0,6,1,0,0,537.8432
Alena,130569,0,6,1,0,0,682.0689
Alena,130569,0,6,1,0,0,902.0768
Alena,130569,0,7,1,0,0,92.5458
Alena,130570,0,6,1,0,0,111.8379
Alena,130570,0,6,1,0,0,13.0753
Alena,130570,0,6,1,0,0,264.7599
Alena,130570,0,6,1,0,0,321.908
Alena,130570,0,7,1,0,0,379.7059
Alena,130570,0,4,1,0,0,434.919
Alena,130570,0,3,1,0,0,484.4068
Alena,130570,0,3,1,0,0,538.7055
Alena,130570,0,6,1,0,0,899.5726
Alena,130571,0,3,1,0,0,143.4239
Alena,130571,0,3,1,0,0,156.5477
